,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,amenity_Gia đình,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Giảm giá cho thời gian ở dài hạn,prices_Ưu đãi đặc biệt,amenity_Quyền riêng tư và an toàn,prices_Giảm giá cho khách đặt sớm
229,https://www.airbnb.com.vn/rooms/960604492710988675?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1724039445&check_in=2023-12-15&check_out=2023-12-20&source_impression_id=p3_1702194013_4og9UWtVO%2FKFhuwr&previous_page_section_name=1000,"Ban công, phòng riêng, lớn, yên tĩnh với điều hòa nhiệt độ",2 giường ·  · Phòng vệ sinh chung,"Phòng tại Tân Hưng, Việt Nam","Tân Hưng, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 14 thg 12.,Tối đa 4 khách,,,,,,,,,,,,,,$10,,$7,,"5,0 · 4 đánh giá","5,0","5,0","5,0","5,0","5,0","5,0",,,,
230,https://www.airbnb.com.vn/rooms/761638842083027071?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1528767536&check_in=2024-01-03&check_out=2024-01-08&source_impression_id=p3_1702194013_2iI9g60TkAsKZvSv&previous_page_section_name=1000,17 - Audrey House - Small.Quiet,1 giường ·  · Phòng tắm khép kín,"Phòng tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,,['Nước nóng'],"['Máy giặt Đã thanh toán', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Nơi để quần áo: tủ quần áo']",,"['Điều hòa nhiệt độ', 'Quạt trần']",,"['Wi-fi', 'Không gian riêng để làm việc']",['Tủ lạnh Shared fridge in kitchen'],"['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']",['Sân sau'],"['Thang máy', 'Phòng khách riêng']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Bếp', 'Không có: TV', 'Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$9,,$7,,1 đánh giá,,,,,,,,,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Bình chữa cháy']",
231,https://www.airbnb.com.vn/rooms/748216293581078268?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194013_u9BVvDx2RITmYxYI&previous_page_section_name=1000,Căn hộ tầng cao ở M8 Midtown by Vnhouse,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,,"Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 4 khách,"['Hướng nhìn ra sông', 'Hướng nhìn ra đường chân trời thành phố']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu Dove', 'Dầu xả Dove', 'Xà phòng tắm Dove', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Máy sấy phí Đã thanh toán – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['TV', 'Thiết bị tập thể dục', 'Sân golf mini']","['Hệ thống điều hòa trung tâm', 'Lò sưởi trong nhà', 'Hệ thống sưởi']","['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc']",['Lối vào khu nghỉ dưỡng'],"['Sân hiên hoặc ban công riêng', 'Sân sau riêng – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ', 'Ghế tắm nắng']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa 24 giờ, hồ bơi tiêu chuẩn, vô cực', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Nhà để xe có thu phí, ngoài khuôn viên', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím', 'Có dịch vụ dọn vệ sinh trong thời gian ở']",,$83,$6,,"['Cũi', 'Bộ dụng cụ ăn uống cho trẻ em', 'Sân chơi ngoài trời']","4,75 · 4 đánh giá",,,,,,,,,,
232,https://www.airbnb.com.vn/rooms/699650834098468059?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194013_fzTsqFBRETu4yPBY&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,https://www.airbnb.com.vn/rooms/763385435878195919?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1530298156&check_in=2023-12-19&check_out=2023-12-24&source_impression_id=p3_1702194013_%2BBda45b3F%2BaabitA&previous_page_section_name=1000,"Chia sẻ căn hộ ấm cúng, Hồ bơi & Phòng tập thể dục miễn phí gần Lottemart",1 giường đôi ·  · Phòng vệ sinh chung,"Phòng tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 18 thg 12.,Tối đa 1 khách,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['Kết nối Ethernet', 'HDTV với truyền hình cáp cao cấp', 'Thiết bị tập thể dục']",['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Máy xay sinh tố', 'Nồi cơm điện', 'Bàn ăn']",['Lối vào riêng'],"['Sân hoặc ban công', 'Sân sau']","['Hồ bơi Chung', 'Thang máy', 'Phòng tập thể hình', 'Chỗ đỗ xe có thu phí trong khuôn viên', 'Phòng khách riêng']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",$13,$11,$10,,2 đánh giá,,,,,,,-$2,,"['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",
234,https://www.airbnb.com.vn/rooms/763385435878195919?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1530298156&check_in=2023-12-19&check_out=2023-12-24&source_impression_id=p3_1702194016_Qg1kdulVqORQ96LX&previous_page_section_name=1000,"Chia sẻ căn hộ ấm cúng, Hồ bơi & Phòng tập thể dục miễn phí gần Lottemart",1 giường đôi ·  · Phòng vệ sinh chung,"Phòng tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 18 thg 12.,Tối đa 1 khách,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['Kết nối Ethernet', 'HDTV với truyền hình cáp cao cấp', 'Thiết bị tập thể dục']",['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Máy xay sinh tố', 'Nồi cơm điện', 'Bàn ăn']",['Lối vào riêng'],"['Sân hoặc ban công', 'Sân sau']","['Hồ bơi Chung', 'Thang máy', 'Phòng tập thể hình', 'Chỗ đỗ xe có thu phí trong khuôn viên', 'Phòng khách riêng']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",$13,$11,$10,,2 đánh giá,,,,,,,-$2,,"['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",
235,https://www.airbnb.com.vn/rooms/823095986278602258?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702194016_xhZM8uJZpvjFIqEk&previous_page_section_name=1000,Nhìn ra căn hộ trên sông ở Midtown by VnHouse,6 khách ·  · 3 phòng ngủ  ·  · 3 giường ·  · 2 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 16 thg 12.,Tối đa 6 khách,"['Hướng nhìn ra hồ bơi', 'Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sông']","['Máy sấy tóc', 'Dầu gội đầu', 'Vòi sen tắm ngoài trời', 'Nước nóng']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Máy sấy phí Đã thanh toán – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']","['TV', 'Thiết bị tập thể dục', 'Bàn bi-da', 'Sân golf mini']","['Hệ thống điều hòa trung tâm', 'Lò sưởi trong nhà: điện', 'Hệ thống sưởi']","['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Máy pha cà phê']","['Lối ra hồ', 'Lối vào khu nghỉ dưỡng']","['Sân hiên hoặc ban công riêng', 'Sân sau riêng – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa 24 giờ, hồ bơi tiêu chuẩn, vô cực', 'Bồn tắm nước nóng chung', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa']",,$124,,,"['Cũi', 'Sân chơi ngoài trời']","4,33 · 3 đánh giá","4,7","4,0","4,7","5,0","4,7","4,7",,,,
236,https://www.airbnb.com.vn/rooms/24314420?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702194016_7cNyGQgnLpbEI1c4&previous_page_section_name=1000,Nhà giải trí trên tầng 38 với chế độ xem sông toàn cảnh,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Tân Phú, Việt Nam","Tân Phú, Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 4 khách,"['Hướng nhìn ra cảng', 'Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sông']","['Bồn tắm', 'Máy sấy tóc', 'Dầu gội đầu', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Nơi để quần áo: tủ quần áo, tủ đồ và tủ ngăn kéo']","['HDTV với truyền hình cáp cao cấp, Netflix', 'Thiết bị tập thể dục']",['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp điện', 'Lò nướng']","['Lối vào riêng', 'Lối vào khu nghỉ dưỡng']","['Sân hoặc ban công', 'Sân sau', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Miễn phí đỗ xe trên đường/phố', 'Hồ bơi Chung', 'Bồn tắm nước nóng riêng', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên', 'Nhà một tầng']","['Cho phép gửi hành lý', 'Bữa sáng', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",$57,$13,$42,"['Bồn tắm cho em bé', 'Bộ dụng cụ ăn uống cho trẻ em']","4,91 · 43 đánh giá","4,7","4,9","4,9","5,0","4,5","4,7",,,,
237,https://www.airbnb.com.vn/rooms/990385625225876891?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-28&check_out=2024-01-02&source_impression_id=p3_1702194016_%2BIfObos%2BabiIMIVJ&previous_page_section_name=1000,"SECC Quận 7 Scenic Valley 2 Căn hộ, 2 phòng ngủ",4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,,"Phường 9, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 27 thg 12.,Tối đa 4 khách,,,,,,,,,,,,,,$47,,$33,,"5,0 · 4 đánh giá",,,,,,,,,,
238,https://www.airbnb.com.vn/rooms/31656265?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194016_apXqFLeNrjPGlTep&previous_page_section_name=1000,CITIHOUSE 02 PHÒNG NGỦ,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại căn hộ dịch vụ tại Quận 7, Việt Nam","Quận 7, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 4 khách,,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],"['Điều hòa nhiệt độ', 'Hệ thống sưởi']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",['Lối vào riêng'],,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Phòng khách riêng']","['Cho phép thú cưng', 'Cho phép hút thuốc']",['Không có: Nước nóng'],$55,,$39,,"4,44 · 9 đánh giá","4,4","4,8","4,9","4,4","4,7","4,8",,,,
239,https://www.airbnb.com.vn/rooms/562905092235463365?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-17&check_out=2024-01-24&source_impression_id=p3_1702194016_F2B6ofCPLrCkG5pC&previous_page_section_name=1000,Căn hộ cao cấp nhiều tiện ích,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ chung cư cao cấp tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 16 thg 1.,Tối đa 4 khách,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']",['Kết nối Ethernet'],"['Máy điều hòa không khí gắn trên cửa sổ', 'Quạt trần']",['Máy báo khói'],"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh Electrolux', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Ấm đun nước nóng', 'Máy pha cà phê', 'Bàn ăn']",['Lối vào khu nghỉ dưỡng'],"['Sân hiên hoặc ban công riêng', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Hồ bơi Chung', 'Phòng xông hơi chung', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên']",['Cho phép ở dài hạn'],"['Không có: Camera an ninh trong nhà', 'Không có: 55"" TV', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$33,,$33,,"4,88 · 8 đánh giá","4,8","5,0","5,0","5,0","4,5","4,9",,,,
240,https://www.airbnb.com.vn/rooms/22950221?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194016_OmagbK2KG6g%2BILvb&previous_page_section_name=1000,"2 BR- Hồ bơi miễn phí - Phòng tập thể dục, Ban công Scenic Valley",5 khách ·  · 2 phòng ngủ  ·  · 3 giường ·  · 3 phòng tắm,Toàn bộ căn hộ dịch vụ tại Việt Nam,"Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 5 khách,['Hướng nhìn ra hồ bơi'],"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là']","['Kết nối Ethernet', 'HDTV với Netflix']",['Máy điều hòa không khí gắn trên cửa sổ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi nhanh – 52 Mbps', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp điện bằng thép không gỉ', 'Lò nướng']",,"['Sân hiên hoặc ban công riêng', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Miễn phí đỗ xe trên đường/phố', 'Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa 24 giờ, tầng thượng, vô cực, đồ chơi ở bể bơi', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']",['Không có: Hệ thống sưởi'],$59,$10,$43,,,,,,,,,-$33,,,
241,https://www.airbnb.com.vn/rooms/657851255611586244?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1432142230&check_in=2023-12-18&check_out=2023-12-24&source_impression_id=p3_1702194016_JDlGAQ8osbBfvbUH&previous_page_section_name=1000,09- Audrey House- Ban công.View.Quiet,1 giường ·  · Phòng tắm khép kín,"Phòng tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước 11 thg 12.,Tối đa 2 khách,,,,,,,,,,,,,,$10,,$9,,"4,67 · 9 đánh giá","4,7","4,7","4,8","4,7","4,6","4,7",,,,
242,https://www.airbnb.com.vn/rooms/975372736585043125?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702194016_VD2rcDZkEQhsI7qZ&previous_page_section_name=1000,Vị Trí Rất Đẹp Và Chất Lượng,4 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 4 khách,,['Máy sấy tóc'],"['Máy giặt', 'Bàn là']",['TV'],['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh']",,,['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép thú cưng', 'Cho phép hút thuốc', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$22,,$15,['Ghế ăn cho bé'],,,,,,,,,-$27,,
243,https://www.airbnb.com.vn/rooms/49413030?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194016_qitNYeEIexpOjelZ&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,https://www.airbnb.com.vn/rooms/31006411?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1600262740&check_in=2024-01-15&check_out=2024-01-20&source_impression_id=p3_1702194016_jIaQSfVI9fY5p56%2B&previous_page_section_name=1000,The Starry Night - phòng quyến rũ với tầm nhìn tuyệt vời ra thành phố,1 giường đôi ·  · Phòng vệ sinh chung,"Phòng tại Quận 7, Việt Nam","Quận 7, Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 14 thg 1.,Tối đa 2 khách,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Mành chắn sáng cho phòng']",['TV'],['Điều hòa nhiệt độ'],['Máy báo khói'],"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc']",,['Sân hoặc ban công'],"['Hồ bơi Chung', 'Thang máy', 'Phòng tập thể hình']","['Tự nhận phòng', 'Khóa thông minh']",,$12,$8,$10,,2 đánh giá,,,,,,,,,"['Không có: Khóa ở cửa phòng ngủ', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",
245,https://www.airbnb.com.vn/rooms/951847926807272530?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702194016_7JxPL%2BKY7QTwNFyN&previous_page_section_name=1000,Kin Wander - Quận 7,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại nhà tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 12 thg 12.,Tối đa 2 khách,,,['Máy giặt'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc']",,"['Sân sau', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']",['Chỗ đỗ xe miễn phí tại nơi ở'],,"['Không có: TV', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$46,,$32,,1 đánh giá,,,,,,,,,,
246,https://www.airbnb.com.vn/rooms/827805392876057352?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-29&check_out=2024-01-03&source_impression_id=p3_1702194016_wJ8bOwY%2F83FvVfmZ&previous_page_section_name=1000,"Scenic Valley - Hai phòng ngủ , HỒ bơi VÔ CƯ ̣ C, phòng tập thể dục",2 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 3 phòng tắm chung,"Phòng riêng tại căn hộ dịch vụ tại Phường 9, Việt Nam","Phường 9, Ho Chi Minh City, Việt Nam","Được khách
yêu thích",Hủy miễn phí trước 28 thg 12.,Tối đa 2 khách,,['Máy sấy tóc'],"['Máy giặt', 'Bàn là']","['TV', 'Thiết bị tập thể dục']",['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",,"['Võng', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Hồ bơi Chung', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$62,$8,,,,,,,,,,,,,
