,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí dịch vụ Airbnb,rating_Total,prices_Ưu đãi đặc biệt,prices_Phí vệ sinh,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Giảm giá cho thời gian ở dài hạn,amenity_Quyền riêng tư và an toàn,prices_Giảm giá cho khách đặt sớm,rooms_split,cnt_guests,cnt_bedrooms,cnt_beds,cnt_baths,total_rating,total_reviews,room_type
915,https://www.airbnb.com.vn/rooms/690797863543148705?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194000_pmCUAOBIvAgYO6VA&previous_page_section_name=1000,Ban công riêng - Khu dân cư sang trọng - PMH,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,Ban công riêng - Khu dân cư sang trọng - PMH,"Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,part,2.0,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Két sắt', 'Nơi để quần áo']","['42"" HDTV với HBO Max, Netflix']",,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp điện', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Nồi cơm điện', 'Thùng rác có chức năng nén rác', 'Bàn ăn']",['Lối vào riêng'],['Sân hiên hoặc ban công riêng'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Miễn phí đỗ xe trên đường/phố', 'Bồn tắm nước nóng riêng – có sẵn hoặc phục vụ quanh năm, mở cửa 24 giờ', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình chung ở gần chỗ ở', 'Bãi đỗ xe có thu phí, ngoài khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn']","['Không có: Camera an ninh trong nhà', 'Không có: Hệ thống sưởi']",38.0,27,"4,56 · 9 đánh giá",0,0,,,,,,,0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm riêng']",2.0,1.0,1.0,1.0,4.56,9,khác
916,https://www.airbnb.com.vn/rooms/762977365596395420?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702194000_noNNuR9v2rGzMpTZ&previous_page_section_name=1000,Mây 4- Căn hộ studio đầy đủ tiện nghi có bếp,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ nhà tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,part,2.0,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Màn chống muỗi', 'Nơi để quần áo']",['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bồn tắm nước nóng riêng – có sẵn hoặc phục vụ quanh năm, mở cửa 24 giờ']",,"['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",27.0,19,"4,33 · 15 đánh giá",0,0,"4,3","4,5","4,5","4,9","4,7","4,5",0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm']",2.0,1.0,1.0,1.0,4.33,15,khác
917,https://www.airbnb.com.vn/rooms/1038712458816105572?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-16&check_out=2023-12-21&source_impression_id=p3_1702194000_vn1uCkiuZZU54Kdx&previous_page_section_name=1000,Căn hộ ấm cúng ở trung tâm Quận 7,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,no refund,2.0,['Hướng nhìn ra hồ bơi'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Bàn là']",['Hệ thống âm thanh'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,"['Khu vực ăn uống ngoài trời', 'Ghế tắm nắng']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: TV', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",29.0,22,1 đánh giá,37,6,,,,,,,0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm']",2.0,1.0,1.0,1.0,,,căn hộ
918,https://www.airbnb.com.vn/rooms/999661268368206170?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702194001_9LOpgyZBxPCZC0N4&previous_page_section_name=1000,Roomio_Phòng mới trong căn hộ chung Riverside D7,1 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · Phòng vệ sinh cơ bản,"Phòng riêng tại căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,part,1.0,,['Nước nóng'],"['Máy giặt', 'Tiện nghi thiết yếu']","['TV', 'Thiết bị tập thể dục']",,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",['Lối ra hồ'],"['Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi']","['Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",19.0,14,,0,0,,,,,,,0,,,"['1 khách', '1 phòng ngủ\xa0', '1 giường', 'Phòng vệ sinh cơ bản']",1.0,1.0,1.0,,,,phòng riêng
919,https://www.airbnb.com.vn/rooms/979645028066700521?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1739152203&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702194001_ttZBq1bvhO%2BFEc5I&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,,,,,,,,,,khác
920,https://www.airbnb.com.vn/rooms/973872854642629830?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-02&check_out=2024-01-07&source_impression_id=p3_1702194001_VNTLY6qsxgpTnf7L&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,,,,,,,,,,khác
921,https://www.airbnb.com.vn/rooms/34756198?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_478lkkPZ14dO16r2&previous_page_section_name=1000,Sunrise city North 1 phòng ngủ đẹp,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Hồ Chí Minh, Việt Nam","Được khách
yêu thích",part,2.0,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: phòng thay đồ']",['TV'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']","['Lối ra hồ', 'Lối vào riêng']",['Ghế tắm nắng'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Thang máy', 'Phòng tập thể hình', 'Nhà để xe có thu phí, ngoài khuôn viên', 'Nhà để xe có thu phí, trong khuôn viên']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",50.0,35,,0,0,,,,,,,0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm']",2.0,1.0,1.0,1.0,,,căn hộ
922,https://www.airbnb.com.vn/rooms/961103162719753247?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_BeAD8LB42GbpnBrU&previous_page_section_name=1000,SunriseCityNorth Comfortable  2B,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,no refund,4.0,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo và tủ ngăn kéo']",['TV'],['Sân chơi ngoài trời'],['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']","['Lối ra hồ', 'Lối vào riêng']","['Sân hiên hoặc ban công chung', 'Khu vực ăn uống ngoài trời', 'Ghế tắm nắng']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Thang máy', 'Bãi đỗ xe có thu phí, trong khuôn viên']","['Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",53.0,0,,66,8,,,,,,,0,,,"['4 khách', '2 phòng ngủ\xa0', '2 giường', '2 phòng tắm']",4.0,2.0,2.0,2.0,,,căn hộ
923,https://www.airbnb.com.vn/rooms/888974823051176157?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_UchKbO2DCfY0g0KF&previous_page_section_name=1000,Phòng 001,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Phòng riêng tại nhà tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,part,2.0,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],['Sách và đồ chơi trẻ em'],['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Bình chữa cháy']","['Wi-fi nhanh – 364 Mbps', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",,"['Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']",['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Khóa thông minh']","['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",25.0,0,"5,0 · 4 đánh giá",0,5,"5,0","5,0","5,0","5,0","5,0","5,0",0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm']",2.0,1.0,1.0,1.0,5.0,4,phòng riêng
924,https://www.airbnb.com.vn/rooms/996125411008529972?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702194001_isZJpUkF6MMKOn2o&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,,,,,,,,,,khác
925,https://www.airbnb.com.vn/rooms/863712276420417241?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-19&check_out=2023-12-24&source_impression_id=p3_1702194001_VmrvfHvZUUDgoaP1&previous_page_section_name=1000,"Sirena Private Apartment Chill, Pool and Sky View",3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,free,3.0,"['Hướng nhìn ra vườn', 'Hướng nhìn ra đường chân trời thành phố']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['Kết nối Ethernet', 'TV', 'Hệ thống âm thanh Bluetooth', 'Thiết bị tập thể dục', 'Bàn bóng bàn', 'Bàn bi-da', 'Sách và ấn phẩm để đọc', 'Rạp chiếu phim', 'Phòng theo chủ đề']",,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp điện', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Bàn ăn']","['Lối ra hồ', 'Đường trượt tuyết thẳng tới cửa', 'Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Sân sau chung', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Ghế tắm nắng']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Hồ bơi Riêng', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Nhà để xe có thu phí, ngoài khuôn viên', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở', 'Chủ nhà chào đón bạn']","['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",31.0,22,"4,20 · 5 đánh giá",0,4,"4,0","4,4","5,0","4,6","4,8","4,4",0,,,"['3 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm']",3.0,1.0,1.0,1.0,4.20,5,căn hộ
926,https://www.airbnb.com.vn/rooms/48430252?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702194001_8hjVd1H4BUWZ3wFr&previous_page_section_name=1000,CĂN HỘ STUDIO CÓ BAN CÔNG,2 khách ·  · 1 phòng ngủ  ·  · 1 phòng tắm,"Toàn bộ căn hộ dịch vụ tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,free,2.0,,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['HDTV'],,['Máy điều hòa không khí gắn trên cửa sổ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc']",['Lối vào riêng'],['Sân hiên hoặc ban công riêng'],['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép thú cưng', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Hệ thống sưởi', 'Không có: Nước nóng']",25.0,17,"4,82 · 33 đánh giá",0,0,"4,6","4,8","5,0","4,8","4,9","4,8",0,,,"['2 khách', '1 phòng ngủ\xa0', '1 phòng tắm']",2.0,1.0,1.0,,4.82,33,căn hộ
927,https://www.airbnb.com.vn/rooms/1041033445908472537?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_fONPw79v9UsaKIyH&previous_page_section_name=1000,Starhill 3 phòng ngủ hồ bơi,6 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại District 7, Việt Nam","District 7, Ho Chi Minh City, Việt Nam",,part,6.0,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Lò nướng BBQ'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Bồn tắm nước nóng', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",79.0,56,,99,0,,,,,,,0,,,"['6 khách', '2 phòng ngủ\xa0', '2 giường', '2 phòng tắm']",6.0,2.0,2.0,2.0,,,căn hộ
928,https://www.airbnb.com.vn/rooms/909045731747236950?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_8JrSCqaWQu18MCoN&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,,,,,,,,,,khác
929,https://www.airbnb.com.vn/rooms/53577741?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1294445489&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_rqjHiilb3ya4IPyL&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,,,,,,,,,,khác
930,https://www.airbnb.com.vn/rooms/1030390069680479954?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702194001_CgK8KbVg4xgVUCMs&previous_page_section_name=1000,"SunriseView, km20%,d 7, Sài Gòn",3 khách ·  · 1 phòng ngủ  ·  · 2 giường ·  · 1 phòng tắm,"SunriseView, km20%,d 7, Sài Gòn","Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",,free,3.0,,"['Máy sấy tóc', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']","['TV', 'Thiết bị tập thể dục']",['Sách và đồ chơi trẻ em'],['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Lò nướng', 'Nồi cơm điện']",['Lối vào riêng'],"['Sân hoặc ban công', 'Sân sau', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Miễn phí đỗ xe trên đường/phố', 'Bể bơi', 'Bồn tắm nước nóng', 'Thang máy', 'Phòng tập thể hình', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Hộp khóa', 'Chủ nhà chào đón bạn']","['Không có: Camera an ninh trong nhà', 'Không có: Hệ thống sưởi']",35.0,25,,0,6,,,,,,,0,,,"['3 khách', '1 phòng ngủ\xa0', '2 giường', '1 phòng tắm']",3.0,1.0,2.0,1.0,,,khác
931,https://www.airbnb.com.vn/rooms/848093492539722132?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702194001_%2B15qd9DvS6JTlxAZ&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,,,,,,,,,,khác
932,https://www.airbnb.com.vn/rooms/1039461239267863068?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702194001_hUzk0yAT8PU%2FqQxM&previous_page_section_name=1000,"8"" đi bộ đến Nguyễn Huệ, Wifi nhanh, nhận phòng 24/7",2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 4, Việt Nam",,,,2.0,,,,,,,,,,,,,,,21.0,0,,0,0,,,,,,,0,,,"['2 khách', 'Phòng studio', '1 giường', '1 phòng tắm']",2.0,,1.0,1.0,,,căn hộ
933,https://www.airbnb.com.vn/rooms/46189709?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702194001_AMxrYoQuJprlNsFJ&previous_page_section_name=1000,Căn hộ Ngân Hà 2,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,part,2.0,,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản']",['Lối vào riêng'],,['Chỗ đỗ xe miễn phí tại nơi ở'],"['Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",33.0,23,"4,67 · 3 đánh giá",0,0,"5,0","4,7","5,0","5,0","5,0","5,0",0,,,"['2 khách', 'Phòng studio', '1 giường', '1 phòng tắm']",2.0,,1.0,1.0,4.67,3,căn hộ
934,https://www.airbnb.com.vn/rooms/20820219?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702194001_2faZjG64GVIk80fP&previous_page_section_name=1000,Studio ẤM cúng rộng 30m2 nhìn ra thành phố Sài Gòn,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại căn hộ dịch vụ tại Nhà Bè, Việt Nam","Nhà Bè, Hồ Chí Minh, Việt Nam",,part,2.0,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra công viên', 'Hướng nhìn ra hồ bơi', 'Hướng nhìn ra sông']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Nơi để quần áo: tủ quần áo']",['TV'],"['Chấn song cửa sổ', 'Sân chơi ngoài trời']","['Điều hòa không khí – hệ thống hai cụm không ống gió', 'Lò sưởi trong nhà']","['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Tủ đông', 'Bếp điện', 'Ấm đun nước nóng', 'Bàn ăn', 'Cà phê']",['Ven sông/hồ/biển'],"['Sân sau chung – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ', 'Xe đạp', 'Thuyền Kayak']","['Miễn phí đỗ xe trên đường/phố', 'Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, kích thước chuẩn olympic, tấm phủ bể bơi', 'Thang máy', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Bãi đỗ xe có thu phí, trong khuôn viên – 2 chỗ']","['Cho phép thú cưng', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở', 'Chủ nhà chào đón bạn']",['Không có: Hệ thống sưởi'],18.0,14,"5,0 · 3 đánh giá",0,6,"4,7","5,0","5,0","4,7","4,7","5,0",0,,,"['2 khách', '1 phòng ngủ\xa0', '1 giường', '1 phòng tắm riêng']",2.0,1.0,1.0,1.0,5.0,3,phòng riêng
