,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,amenity_Hướng nhìn đẹp mắt,prices_Ưu đãi đặc biệt,prices_Giảm giá cho thời gian ở dài hạn,amenity_Quyền riêng tư và an toàn,prices_Giảm giá cho khách đặt sớm
220,https://www.airbnb.com.vn/rooms/38347440?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=967156098&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203945_NN4%2FdBwoyIblCOrX&previous_page_section_name=1000,Thư giãn tại Luxury studio Apt Bên cạnh đường Bùi Viên.,1 giường queen ·  · Phòng tắm khép kín,"Phòng tại Ho Chi Minh, Việt Nam","Ho Chi Minh, Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo']",['TV với truyền hình cáp tiêu chuẩn'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Bộ phát Wi-fi bỏ túi']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp']",['Lối vào riêng'],,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Phòng khách riêng']",,"['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$40,,$28,"4,55 · 11 đánh giá","4,8","4,6","4,8","4,8","4,5","4,5",,,,['Khóa ở cửa phòng ngủ'],
221,https://www.airbnb.com.vn/rooms/878586069587513107?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203945_8aEIGmpL9Vfb2RbO&previous_page_section_name=1000,Boutique Studio Located in Dis.5,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,,"Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$26,,$18,,,,,,,,,-$33,,,
222,https://www.airbnb.com.vn/rooms/855923187984820545?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203945_zfDldhnofGDtxFH%2B&previous_page_section_name=1000,Tìm một nơi yên bình tại HCM Centre@Smart TV&Full,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$28,,$20,,,,,,,,,,,,
223,https://www.airbnb.com.vn/rooms/872018913409362450?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203945_XlvEJ9V7EfI9MUKy&previous_page_section_name=1000,Simple Space for a Comfortable Life@Smart TV,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$22,,$15,,,,,,,,,-$27,,,
224,https://www.airbnb.com.vn/rooms/38442667?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203945_5iFguwec5JdjfkPr&previous_page_section_name=1000,Căn hộ Modern & Deluxe Studio Bên cạnh đường Bùi Viên.,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,,"Ho Chi Minh City , Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối']","['Kết nối Ethernet', 'TV với truyền hình cáp tiêu chuẩn']",,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Bộ phát Wi-fi bỏ túi']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp']",['Lối vào riêng'],,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Phòng khách riêng']",,"['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$35,,$25,"4,57 · 7 đánh giá",,,,,,,,,,,
225,https://www.airbnb.com.vn/rooms/853709383635699534?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203945_inltCnLErZcKnJ6e&previous_page_section_name=1000,Bên cạnh An Đông Plaza_CĂN HỘ sáng sủa,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$34,,$24,,,,,,,,,,,,
226,https://www.airbnb.com.vn/rooms/690033955320189826?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203945_mYVp9ZTnVLkK%2Fq0f&previous_page_section_name=1000,Trải nghiệm lễ hội trung thu của Việt Nam ở quận 5,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ dịch vụ tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],['Chỗ đỗ xe miễn phí tại nơi ở'],,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$24,,$17,,,,,,,,,,,,
227,https://www.airbnb.com.vn/rooms/42503502?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203945_Az34cB8mAabbYl8a&previous_page_section_name=1000,Khách sạn Goco tại Trung tâm thành phố,1 phòng ngủ  ·  · Phòng vệ sinh chung,"Phòng tại Quận 1, Việt Nam","Quận 1, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 8 khách,,,,,,,,,,,,,,$10,,$7,,,,,,,,,,,,
228,https://www.airbnb.com.vn/rooms/34451125?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203945_d7yBLU7vCEmvMt91&previous_page_section_name=1000,AN Nguyễn Trãi  CB gần phố đi bộ Bùi Viện D1,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,,"Quận 1, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],,"['Điều hòa nhiệt độ', 'Lò sưởi trong nhà', 'Hệ thống sưởi']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",['Wi-fi'],['Bếp'],['Lối vào riêng'],,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']",,['Không có: Nước nóng'],$27,,$19,,,,,,,,,,,,
229,https://www.airbnb.com.vn/rooms/853728218934248552?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203945_5wz5JEfd4egh3VgH&previous_page_section_name=1000,Tăng cường sức khỏe của bạn với một CĂN HỘ thư giãn_D5 bên cạnh D1,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$34,,$24,,,,,,,,,,,,
230,https://www.airbnb.com.vn/rooms/21795332?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=410228249&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203945_BNgmUuLT9CRFhYHT&previous_page_section_name=1000,NÓNG ! Phòng riêng với balcon và bếp gần D1,1 giường ·  · Phòng vệ sinh chung,"Phòng tại Quận 10, Việt Nam","Quận 10, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,,,,,['Điều hòa nhiệt độ'],,['Wi-fi'],['Bếp'],,,,,,$11,,$8,,,,,,,,,,,"['Không có: Khóa ở cửa phòng ngủ', 'Không có: TV', 'Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",
231,https://www.airbnb.com.vn/rooms/893234115552689242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203945_xPw4KDII7N7EGn%2Fy&previous_page_section_name=1000,Suite 2br trong D1/hồ bơi đẹp và phòng tập thể dục/phòng làm việc,6 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 6 khách,"['Máy sấy tóc', 'Vòi sen tắm ngoài trời']","['Máy giặt', 'Bàn là']",['TV'],['Cũi'],"['Điều hòa nhiệt độ', 'Hệ thống sưởi']","['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",['Lối ra hồ'],"['Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Hồ bơi Chung', 'Bồn tắm nước nóng riêng']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Nước nóng']",$99,,$70,,,,,,,,,-$124,,,
232,https://www.airbnb.com.vn/rooms/800222062961900177?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203945_YiWXm93J1Z0vkr2D&previous_page_section_name=1000,HotRoom#BigSpace@PrivateKitchen,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ nhà tại Cầu Kho, Việt Nam","Cầu Kho, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],['Chỗ đỗ xe miễn phí tại nơi ở'],,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$49,,$35,,,,,,,,,,,,
233,https://www.airbnb.com.vn/rooms/853716549488524129?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203945_USk3S3Fg4tOQzC5D&previous_page_section_name=1000,Chúc ngủ ngon tại Lovely Apartment@D5,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],['Chỗ đỗ xe miễn phí tại nơi ở'],,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$28,,$20,,,,,,,,,,,,
234,https://www.airbnb.com.vn/rooms/893007491204314253?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-01&check_out=2024-01-06&source_impression_id=p3_1702203946_AUk2OqR%2FK5g3766o&previous_page_section_name=1000,JinJoo Home - Phòng studio Quận 1,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Phòng tại khách sạn tại Nguyễn Cư Trinh, Việt Nam","Nguyễn Cư Trinh, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,"['Máy sấy tóc', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Nơi để quần áo']",['Phòng theo chủ đề'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp', 'Ấm đun nước nóng']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Miễn phí đỗ xe trên đường/phố', 'Bồn tắm nước nóng', 'Thang máy']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Khóa thông minh']","['Không có: TV', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$15,,$10,1 đánh giá,,,,,,,,,,,
235,https://www.airbnb.com.vn/rooms/1038874973551088476?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203946_K2vUlw1RanOIGEer&previous_page_section_name=1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,https://www.airbnb.com.vn/rooms/21657624?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203946_o1uvHu36XwLYPrAA&previous_page_section_name=1000,KHÁCH SẠN GIÁ RẺ LUCKY 5,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Phòng riêng tại nhà phố tại Nguyễn Cư Trinh, Việt Nam","Nguyễn Cư Trinh, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 4 khách,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu']",['TV'],,['Điều hòa nhiệt độ'],,['Wi-fi'],['Tủ lạnh'],['Lối vào riêng'],,,['Cho phép ở dài hạn'],"['Không có: Bếp', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$20,,$14,1 đánh giá,,,,,,,,,,,
237,https://www.airbnb.com.vn/rooms/43934230?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702203946_WVTdWovD7V%2Fv6EWm&previous_page_section_name=1000,Cozrum Homes - @Deluxe Suite w Chế độ xem tuyệt đẹp @D1,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Thành phố Hồ Chí Minh, Việt Nam","Thành phố Hồ Chí Minh, Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 15:00, 12 thg 12.",Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']",['Wi-fi'],['Bếp'],,,['Thang máy'],"['Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$28,,$20,2 đánh giá,,,,,,,,,,,
238,https://www.airbnb.com.vn/rooms/15759393?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=227920457&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702203946_KbbvCZqWw612MaY7&previous_page_section_name=1000,Căn hộ GK Home,1 giường ·  · Phòng vệ sinh chung,"Phòng tại Quận 5, Việt Nam","Quận 5, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],,"['Điều hòa nhiệt độ', 'Lò sưởi trong nhà']",,['Wi-fi'],['Bếp'],,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']",,"['Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$27,,$19,,,,,,,,,,,['Khóa ở cửa phòng ngủ'],
239,https://www.airbnb.com.vn/rooms/851267019997256998?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203946_CWzibmE7gWJ0u%2FPx&previous_page_section_name=1000,Smart TV&Elevator!Bright APT in D5 Next to Dist.1,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$38,,$27,,,,,,,,,,,,
240,https://www.airbnb.com.vn/rooms/817144995405088633?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203946_tnVSxbOOG%2FgMs9pb&previous_page_section_name=1000,Phong cách mới trong CĂN HỘ sáng sủa @Quận 5,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,['Vòi sen tắm ngoài trời'],['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$37,,$26,,,,,,,,,,,,
241,https://www.airbnb.com.vn/rooms/715127704288630428?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702203946_kBsxSryno9ALwDie&previous_page_section_name=1000,"An toàn, thoải mái, siêu tiện lợi",4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ chung cư cao cấp tại Quận 5, Việt Nam","Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 4 khách,"['Máy sấy tóc', 'Vòi sen tắm ngoài trời']","['Máy giặt', 'Bàn là']","['TV', 'Thiết bị tập thể dục']",,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",['Wi-fi'],"['Bếp', 'Tủ lạnh']",,"['Sân hoặc ban công', 'Khu vực ăn uống ngoài trời']","['Hồ bơi Chung', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$68,,$48,,,,,,,,,,,,
