,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí dịch vụ Airbnb,rating_Total,prices_Ưu đãi đặc biệt,prices_Phí vệ sinh,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Giảm giá cho thời gian ở dài hạn,amenity_Quyền riêng tư và an toàn
217,https://www.airbnb.com.vn/rooms/937473697246713432?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702187492_eJlecwq%2B83iNCi%2Bp&previous_page_section_name=1000,Nhà sang trọng với 3 phòng ngủ,8 khách ·  · 3 phòng ngủ  ·  · 3 giường ·  · 3 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản,"Toàn bộ nhà tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 15:00, 10 thg 12.",Tối đa 8 khách,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],,['Wi-fi'],['Bếp'],,,['Chỗ đỗ xe miễn phí tại nơi ở'],,"['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$76,$57,1 đánh giá,-$95,$22,,,,,,,,
218,https://www.airbnb.com.vn/rooms/31141301?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_vu3Hc1Q1gU4ox%2Fat&previous_page_section_name=1000,Căn hộ Lak 's Lux 2Br - Công viên trung tâm Vinhomes:3,5 khách ·  · 2 phòng ngủ  ·  · 3 giường ·  · 2 phòng tắm,Toàn bộ căn hộ cho thuê tại Việt Nam,"Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 10 thg 12.,Tối đa 5 khách,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Máy sấy phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo và tủ đồ']",['TV'],"['Chấn song cửa sổ', 'Sân chơi ngoài trời']","['Hệ thống điều hòa trung tâm', 'Điều hòa di động']","['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Nồi cơm điện', 'Bàn ăn']","['Ven sông/hồ/biển', 'Lối vào riêng']","['Sân hiên hoặc ban công riêng', 'Sân sau chung – Chưa được rào kín']","['Thang máy', 'Thiết bị sạc xe điện', 'Bãi đỗ xe có người phục vụ, trong khuôn viên', 'Nhà một tầng']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$50,$38,"4,59 · 41 đánh giá",,$14,"4,3","4,4","4,8","4,7","4,7","4,5",,
219,https://www.airbnb.com.vn/rooms/52438335?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-14&check_out=2023-12-19&source_impression_id=p3_1702187492_j0XmBRe92Ukf1%2Bpt&previous_page_section_name=1000,Ann 's House,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,,"Binh Thanh, Ho Chi Minh, Việt Nam",,Hủy miễn phí trước 13 thg 12.,Tối đa 2 khách,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo']",,"['Cũi Pack ’n Play/cũi du lịch', 'Chấn song cửa sổ']","['Điều hòa không khí – hệ thống hai cụm không ống gió', 'Quạt cầm tay']","['Camera an ninh trong nhà', 'Bình chữa cháy']","['Wi-fi nhanh – 62 Mbps', 'Không gian riêng để làm việc', 'Bộ phát Wi-fi bỏ túi']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Máy rửa chén bát', 'Ấm đun nước nóng', 'Máy pha cà phê', 'Khay nướng bánh', 'Máy xay sinh tố', 'Nồi cơm điện', 'Cà phê']",,"['Sân hiên hoặc ban công chung', 'Võng', 'Lò nướng BBQ']",['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở', 'Chủ nhà chào đón bạn']","['Không có: TV', 'Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$15,$11,"5,0 · 4 đánh giá",,$1,,,,,,,,
220,https://www.airbnb.com.vn/rooms/1039437338517552183?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1794761480&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_vfc7rWul7UKzL8%2BE&previous_page_section_name=1000,Chdv New 100% KĐT Vạn Phúc,10 phòng ngủ  ·  · 1 giường ·  · Không có phòng vệ sinh,"Phòng tại Hiệp Bình Phước, Việt Nam","Hiệp Bình Phước, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 10 thg 12.,Tối đa 2 khách,,,['Máy giặt'],,,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,['Khu vực ăn uống ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Bồn tắm nước nóng', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: TV', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$27,$19,,,,,,,,,,,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Bình chữa cháy']"
221,https://www.airbnb.com.vn/rooms/557179726403277892?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_S6tIsXKQ2oGXxwFa&previous_page_section_name=1000,"V30, 3 phòng ngủ 2 phòng tắm Kỳ nghỉ với HỒ BƠI S3",6 khách ·  · 3 phòng ngủ  ·  · 3 giường ·  · 2 phòng tắm,,"Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 6 khách,['Hướng nhìn ra công viên'],['Nước nóng'],"['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Bộ chăn ga gối', 'Giá phơi quần áo', 'Nơi để quần áo']","['45"" TV với truyền hình cáp tiêu chuẩn']",,"['Hệ thống điều hòa trung tâm', 'Hệ thống sưởi']",['Máy báo khói'],['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Tủ đông', 'Bếp điện bằng thép không gỉ', 'Bàn ăn']",['Lối vào khu nghỉ dưỡng'],['Sân sau riêng – Có hàng rào kín'],"['Bể bơi Chung – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, hồ bơi tiêu chuẩn', 'Thang máy', 'Phòng thể hình chung ở gần chỗ ở', 'Bãi đỗ xe có thu phí, ngoài khuôn viên', 'Bãi đỗ xe có thu phí, trong khuôn viên – 2 chỗ']","['Cho phép thú cưng', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO']",$35,$26,"4,64 · 11 đánh giá",,$7,,,,,,,,
222,https://www.airbnb.com.vn/rooms/686815382122965593?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1523102204&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_9c86S3tOPYNYR%2BLe&previous_page_section_name=1000,Phòng ngủ riêng được sửa sang lại mới trong căn hộ cao cấp,1 giường đôi ·  · Phòng tắm riêng tách biệt,"Phòng tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo']","['Kết nối Ethernet', 'Thiết bị tập thể dục', 'Bàn bóng bàn', 'Sách và ấn phẩm để đọc']","['Đồ bịt ổ điện', 'Sân chơi ngoài trời']",['Điều hòa di động'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Ấm đun nước nóng', 'Khay nướng bánh', 'Đồ dùng nướng thịt ngoài trời', 'Bàn ăn']","['Lối ra hồ', 'Lối vào riêng']","['Sân sau', 'Bếp đốt lửa trại', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ', 'Ghế tắm nắng']","['Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, hồ bơi tiêu chuẩn', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Bãi đỗ xe có thu phí, ngoài khuôn viên', 'Chỗ đỗ xe có thu phí trong khuôn viên', 'Phòng khách riêng']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa']","['Không có: TV', 'Không có: Máy sấy phí Miễn phí – Trong căn hộ', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$20,$14,"4,63 · 8 đánh giá",,,"4,8","4,9","4,6","4,6","4,4","4,9",,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']"
223,https://www.airbnb.com.vn/rooms/958468303479135838?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_3qW3UDzZ8jXWPcjZ&previous_page_section_name=1000,Skyline Splendour: Studio ấm cúng gần Tầng trên cùng ~LM81,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra khu nghỉ dưỡng', 'Hướng nhìn ra sông']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Màn chống muỗi', 'Nơi để quần áo: tủ quần áo và tủ đồ']","['Kết nối Ethernet', '49"" HDTV với Netflix', 'Hệ thống âm thanh Bluetooth của EIS Sound', 'Thiết bị tập thể dục: máy tập toàn thân, tạ tay, máy tập đạp xe, máy chạy bộ, thảm yoga', 'Bàn bóng bàn', 'Rạp chiếu phim']",['Sân chơi ngoài trời'],['Hệ thống sưởi trung tâm'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi nhanh – 335 Mbps', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh Sharp', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Tủ đông', 'Bếp từ Teka', 'Ấm đun nước nóng', 'Máy pha cà phê: máy pha cà phê espresso', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Máy xay sinh tố', 'Nồi cơm điện', 'Bàn ăn', 'Cà phê']","['Ven sông/hồ/biển', 'Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Sân sau chung – Có hàng rào kín', 'Khu vực ăn uống ngoài trời', 'Ghế tắm nắng']","['Miễn phí đỗ xe trên đường/phố', 'Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, hồ bơi tiêu chuẩn, vô cực', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình chung ở gần chỗ ở', 'Bãi đỗ xe có thu phí, trong khuôn viên – 2 chỗ', 'Nhà một tầng', 'Sân khúc côn cầu']","['Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống điều hòa trung tâm']",$44,$31,"5,0 · 3 đánh giá",-$37,,"5,0","5,0","5,0","5,0","5,0","5,0",,
224,https://www.airbnb.com.vn/rooms/988727925597968114?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702187492_uQz9iXQRlVWuNwS2&previous_page_section_name=1000,Vinhomes Grand Park - NOVEMBER.room,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 9, Việt Nam","Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 16 thg 12.,Tối đa 3 khách,['Hướng nhìn ra đường chân trời thành phố'],,,"['TV', 'Thiết bị tập thể dục']",,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,,['Chỗ đỗ xe có thu phí trong khuôn viên'],"['Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$150,$106,,,,,,,,,,,
225,https://www.airbnb.com.vn/rooms/936622892943950930?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1698771318&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_3CFYoSaHcyx2AxS3&previous_page_section_name=1000,Homestay vinhomes quận 9,1 giường ·  · Phòng vệ sinh chung,"Phòng tại Long Bình, Việt Nam","Long Bình, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 10 thg 12.,Tối đa 2 khách,['Hướng nhìn ra hồ bơi'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Nơi để quần áo: tủ quần áo']",['TV'],,['Điều hòa nhiệt độ'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn', 'Cà phê']",,,"['Thang máy', 'Thiết bị sạc xe điện', 'Nhà để xe có thu phí, ngoài khuôn viên', 'Chỗ đỗ xe có thu phí trong khuôn viên']",['Cho phép ở dài hạn'],,$23,$16,1 đánh giá,,,,,,,,,,"['Không có: Khóa ở cửa phòng ngủ', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']"
226,https://www.airbnb.com.vn/rooms/1040894042722621269?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702187492_dEsfsFK8Rq6Yxopa&previous_page_section_name=1000,Biệt thự đá quý 1915-16phòng ngủ-15wc,Trên 16 khách ·  · 16 phòng ngủ  ·  · 21 giường ·  · 13 phòng tắm,"Toàn bộ biệt thự tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 16 thg 12.,,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],['Bình chữa cháy'],"['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,"['Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi']","['Cho phép thú cưng', 'Cho phép hút thuốc', 'Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$593,$419,,-$742,,,,,,,,,
227,https://www.airbnb.com.vn/rooms/906233341238858572?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1674072633&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_v3H3kSXhqOKiEvey&previous_page_section_name=1000,"Phòng nhìn ra sông - phòng tập thể dục, hồ bơi, tất cả các sản phẩm!",1 giường queen ·  · Phòng tắm riêng tách biệt,"Phòng tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 10 thg 12.,Tối đa 2 khách,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sông']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Máy sấy phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là']","['65"" HDTV với Apple TV, truyền hình cáp cao cấp, Netflix, Amazon Prime Video', 'Đàn piano', 'Hệ thống âm thanh', 'Máy chơi điện tử: Nintendo Switch và PS4', 'Máy chơi game arcade']",,"['Điều hòa nhiệt độ', 'Quạt trần']",,['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Máy rửa chén bát', 'Lò nướng', 'Ấm đun nước nóng', 'Máy pha cà phê: Nespresso', 'Bàn ăn']",,,"['Hồ bơi Chung', 'Phòng xông hơi chung', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép hút thuốc']",['Không có: Hệ thống sưởi trung tâm'],$25,,,,$12,,,,,,,,"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']"
228,https://www.airbnb.com.vn/rooms/33228090?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_4qqVeTYlJiGZYkr2&previous_page_section_name=1000,nhà tự do và hạnh phúc 2 ^^,3 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ nhà tại Quận 2, Việt Nam","Quận 2, Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 3 khách,,['Máy sấy tóc'],"['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']",['TV'],,"['Điều hòa nhiệt độ', 'Hệ thống sưởi']",['Bộ sơ cứu'],"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Bát đĩa và đồ bạc', 'Máy pha cà phê']",,,['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép thú cưng', 'Cho phép hút thuốc']","['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Nước nóng']",$23,$17,"4,38 · 8 đánh giá",,$7,"4,4","4,8","5,0","5,0","4,9","4,8",,
229,https://www.airbnb.com.vn/rooms/887616406598670584?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_CLBZs%2BSQXSU3DXAO&previous_page_section_name=1000,Landmark Plus | Designer - 47F View - Được trang bị,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Ho Chi Minh City, Việt Nam","Được khách
yêu thích",Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 10 thg 12.,Tối đa 2 khách,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sông']","['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo và tủ ngăn kéo']","['Kết nối Ethernet', 'TV']",['Sân chơi ngoài trời'],"['Điều hòa nhiệt độ', 'Quạt cầm tay']",['Máy báo khói'],"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp', 'Ấm đun nước nóng', 'Máy pha cà phê', 'Ly uống rượu vang', 'Bàn ăn', 'Cà phê']","['Ven sông/hồ/biển', 'Hiệu giặt ủi tự động gần đây']",['Sân hoặc ban công'],"['Thang máy', 'Thiết bị sạc xe điện', 'Bãi đỗ xe có người phục vụ, trong khuôn viên – 1 chỗ', 'Nhà một tầng']","['Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$53,$37,,,,,,,,,,-$29,
230,https://www.airbnb.com.vn/rooms/1040517045248103508?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702187492_hxcNS62wubNhbxU7&previous_page_section_name=1000,Vị trí hoàn hảo yên tĩnh vàkhông có cửa sổ,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 14:00, 11 thg 12.",Tối đa 2 khách,,"['Máy sấy tóc', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ đồ']",['HDTV'],,"['Điều hòa nhiệt độ', 'Quạt cầm tay']",['Bình chữa cháy'],['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ', 'Ấm đun nước nóng', 'Bàn ăn', 'Cà phê']",['Hiệu giặt ủi tự động gần đây'],,['Thang máy'],"['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$18,$13,,-$23,,,,,,,,,
231,https://www.airbnb.com.vn/rooms/1029238546128490328?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702187492_DRdvsB%2FH4V1c%2BwNA&previous_page_section_name=1000,Căn hộ nhiều tiện ích BconsPlaza,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Dĩ An, Việt Nam","Dĩ An, Bình Dương, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 10 thg 12.,Tối đa 3 khách,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,,"['Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$35,$25,,,,,,,,,,,
